client_id,periv,bdatj,bumon,butag,posting_period,reljr,operation_flag,is_deleted,record_timestamp
1,DL,,7,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,22,204,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,7,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,7,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,23,205,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,7,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,7,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,24,206,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,7,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,7,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,25,207,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,7,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,7,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,26,208,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,7,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,7,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,27,209,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,7,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,7,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,28,210,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,7,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,7,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,29,211,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,7,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,7,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,30,212,0,L,False,2022-01-31 20:43:46.193534+00:00
0,DL,,7,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
1,DL,,7,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
50,DL,,7,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
100,DL,,7,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
200,DL,,7,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
250,DL,,7,31,213,0,L,False,2022-01-31 20:43:46.193534+00:00
800,F1,0.0,7,1,183,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,2,184,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,3,185,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,4,186,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,5,187,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,6,188,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,7,189,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,8,190,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,9,191,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,10,192,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,11,193,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,12,194,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,13,195,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,14,196,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,15,197,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,16,198,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,17,199,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,18,200,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,19,201,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,20,202,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,21,203,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,22,204,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,23,205,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,24,206,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,25,207,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,26,208,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,27,209,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,28,210,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,29,211,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,30,212,0,L,False,2021-12-23 14:58:49.850096+00:00
800,F1,0.0,7,31,213,0,L,False,2021-12-23 14:58:49.850096+00:00
100,R1,1993.0,7,31,7,0,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1994.0,7,31,7,0,I,False,2022-04-21 15:05:23.395339+00:00
100,R1,1995.0,7,31,10,0,I,False,2022-04-21 15:05:23.395339+00:00
0,R1,1993.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
0,R1,1994.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
0,R1,1995.0,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
1,R1,1993.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
1,R1,1994.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
1,R1,1995.0,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
50,R1,1993.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
50,R1,1994.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
50,R1,1995.0,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1993.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1994.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
100,R1,1995.0,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1993.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1994.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
200,R1,1995.0,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1993.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1994.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
250,R1,1995.0,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
800,R1,1994.0,7,31,7,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1996.0,7,31,10,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1995.0,7,31,10,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1998.0,7,31,10,0,L,False,2021-12-23 14:58:49.850096+00:00
800,R1,1997.0,7,31,10,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001.0,7,1,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007.0,7,1,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995.0,7,2,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000.0,7,2,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006.0,7,2,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005.0,7,3,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994.0,7,3,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999.0,7,4,31,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010.0,7,4,31,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004.0,7,4,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998.0,7,5,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009.0,7,5,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003.0,7,6,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008.0,7,6,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997.0,7,6,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996.0,7,7,31,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002.0,7,7,31,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007.0,7,8,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001.0,7,8,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000.0,7,9,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006.0,7,9,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995.0,7,9,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994.0,7,10,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005.0,7,10,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010.0,7,11,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999.0,7,11,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004.0,7,11,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998.0,7,12,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009.0,7,12,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003.0,7,13,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997.0,7,13,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008.0,7,13,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002.0,7,14,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996.0,7,14,32,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007.0,7,15,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001.0,7,15,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006.0,7,16,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000.0,7,16,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995.0,7,16,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994.0,7,17,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005.0,7,17,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999.0,7,18,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010.0,7,18,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004.0,7,18,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998.0,7,19,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009.0,7,19,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008.0,7,20,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997.0,7,20,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003.0,7,20,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996.0,7,21,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002.0,7,21,33,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007.0,7,22,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001.0,7,22,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995.0,7,23,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000.0,7,23,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006.0,7,23,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005.0,7,24,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994.0,7,24,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999.0,7,25,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010.0,7,25,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004.0,7,25,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998.0,7,26,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009.0,7,26,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997.0,7,27,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003.0,7,27,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008.0,7,27,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996.0,7,28,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002.0,7,28,34,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001.0,7,29,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007.0,7,29,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006.0,7,30,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995.0,7,30,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000.0,7,30,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1996.0,7,31,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1999.0,7,31,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2010.0,7,31,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2002.0,7,31,35,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2004.0,7,31,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2009.0,7,31,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1998.0,7,31,36,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2001.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2007.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1995.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2005.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1997.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2006.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2000.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2008.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,1994.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
800,UL,2003.0,7,31,37,0,L,False,2021-12-23 14:58:49.850096+00:00
100,V3,,7,31,4,0,I,False,2022-04-21 15:05:23.395339+00:00
0,V3,,7,31,4,0,L,False,2022-01-31 20:43:46.193534+00:00
1,V3,,7,31,4,0,L,False,2022-01-31 20:43:46.193534+00:00
50,V3,,7,31,4,0,L,False,2022-01-31 20:43:46.193534+00:00
100,V3,,7,31,4,0,L,False,2022-01-31 20:43:46.193534+00:00
200,V3,,7,31,4,0,L,False,2022-01-31 20:43:46.193534+00:00
250,V3,,7,31,4,0,L,False,2022-01-31 20:43:46.193534+00:00
800,V3,0.0,7,31,4,0,L,False,2021-12-23 14:58:49.850096+00:00
100,V6,,7,31,1,0,I,False,2022-04-21 15:05:23.395339+00:00
0,V6,,7,31,1,0,L,False,2022-01-31 20:43:46.193534+00:00
1,V6,,7,31,1,0,L,False,2022-01-31 20:43:46.193534+00:00
50,V6,,7,31,1,0,L,False,2022-01-31 20:43:46.193534+00:00
100,V6,,7,31,1,0,L,False,2022-01-31 20:43:46.193534+00:00
200,V6,,7,31,1,0,L,False,2022-01-31 20:43:46.193534+00:00
250,V6,,7,31,1,0,L,False,2022-01-31 20:43:46.193534+00:00
800,V6,0.0,7,31,1,0,L,False,2021-12-23 14:58:49.850096+00:00
100,V9,,7,31,10,0,I,False,2022-04-21 15:05:23.395339+00:00
0,V9,,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
1,V9,,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
50,V9,,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
100,V9,,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
200,V9,,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
250,V9,,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
800,V9,0.0,7,31,10,0,L,False,2021-12-23 14:58:49.850096+00:00
100,WK,1992.0,7,5,27,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991.0,7,7,27,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992.0,7,12,28,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991.0,7,14,28,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992.0,7,19,29,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991.0,7,21,29,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1992.0,7,26,30,0,I,False,2022-04-21 15:05:23.395339+00:00
100,WK,1991.0,7,28,30,0,I,False,2022-04-21 15:05:23.395339+00:00
0,WK,1992.0,7,5,27,0,L,False,2022-01-31 20:43:46.193534+00:00
1,WK,1992.0,7,5,27,0,L,False,2022-01-31 20:43:46.193534+00:00
50,WK,1992.0,7,5,27,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992.0,7,5,27,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992.0,7,5,27,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992.0,7,5,27,0,L,False,2022-01-31 20:43:46.193534+00:00
0,WK,1991.0,7,7,27,0,L,False,2022-01-31 20:43:46.193534+00:00
1,WK,1991.0,7,7,27,0,L,False,2022-01-31 20:43:46.193534+00:00
50,WK,1991.0,7,7,27,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991.0,7,7,27,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991.0,7,7,27,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991.0,7,7,27,0,L,False,2022-01-31 20:43:46.193534+00:00
0,WK,1992.0,7,12,28,0,L,False,2022-01-31 20:43:46.193534+00:00
1,WK,1992.0,7,12,28,0,L,False,2022-01-31 20:43:46.193534+00:00
50,WK,1992.0,7,12,28,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992.0,7,12,28,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992.0,7,12,28,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992.0,7,12,28,0,L,False,2022-01-31 20:43:46.193534+00:00
0,WK,1991.0,7,14,28,0,L,False,2022-01-31 20:43:46.193534+00:00
1,WK,1991.0,7,14,28,0,L,False,2022-01-31 20:43:46.193534+00:00
50,WK,1991.0,7,14,28,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991.0,7,14,28,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991.0,7,14,28,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991.0,7,14,28,0,L,False,2022-01-31 20:43:46.193534+00:00
0,WK,1992.0,7,19,29,0,L,False,2022-01-31 20:43:46.193534+00:00
1,WK,1992.0,7,19,29,0,L,False,2022-01-31 20:43:46.193534+00:00
50,WK,1992.0,7,19,29,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992.0,7,19,29,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992.0,7,19,29,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992.0,7,19,29,0,L,False,2022-01-31 20:43:46.193534+00:00
0,WK,1991.0,7,21,29,0,L,False,2022-01-31 20:43:46.193534+00:00
1,WK,1991.0,7,21,29,0,L,False,2022-01-31 20:43:46.193534+00:00
50,WK,1991.0,7,21,29,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991.0,7,21,29,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991.0,7,21,29,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991.0,7,21,29,0,L,False,2022-01-31 20:43:46.193534+00:00
0,WK,1992.0,7,26,30,0,L,False,2022-01-31 20:43:46.193534+00:00
1,WK,1992.0,7,26,30,0,L,False,2022-01-31 20:43:46.193534+00:00
50,WK,1992.0,7,26,30,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1992.0,7,26,30,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1992.0,7,26,30,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1992.0,7,26,30,0,L,False,2022-01-31 20:43:46.193534+00:00
0,WK,1991.0,7,28,30,0,L,False,2022-01-31 20:43:46.193534+00:00
1,WK,1991.0,7,28,30,0,L,False,2022-01-31 20:43:46.193534+00:00
50,WK,1991.0,7,28,30,0,L,False,2022-01-31 20:43:46.193534+00:00
100,WK,1991.0,7,28,30,0,L,False,2022-01-31 20:43:46.193534+00:00
200,WK,1991.0,7,28,30,0,L,False,2022-01-31 20:43:46.193534+00:00
250,WK,1991.0,7,28,30,0,L,False,2022-01-31 20:43:46.193534+00:00
800,WK,1999.0,7,3,27,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998.0,7,4,27,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993.0,7,5,27,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995.0,7,5,27,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992.0,7,5,27,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994.0,7,5,27,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997.0,7,5,27,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991.0,7,7,27,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999.0,7,10,28,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998.0,7,11,28,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992.0,7,12,28,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993.0,7,12,28,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994.0,7,12,28,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995.0,7,12,28,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997.0,7,12,28,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991.0,7,14,28,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999.0,7,17,29,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998.0,7,18,29,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995.0,7,19,29,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997.0,7,19,29,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993.0,7,19,29,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994.0,7,19,29,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992.0,7,19,29,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991.0,7,21,29,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999.0,7,24,30,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1998.0,7,25,30,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1994.0,7,26,30,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1997.0,7,26,30,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1995.0,7,26,30,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1992.0,7,26,30,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1993.0,7,26,30,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1991.0,7,28,30,0,L,False,2021-12-23 14:58:49.850096+00:00
800,WK,1999.0,7,31,31,0,L,False,2021-12-23 14:58:49.850096+00:00
0,Z9,2007.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
0,Z9,2008.0,7,31,7,0,L,False,2022-01-31 20:43:46.193534+00:00
0,Z9,2009.0,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
0,Z9,2010.0,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
0,Z9,2011.0,7,31,10,0,L,False,2022-01-31 20:43:46.193534+00:00
800,PS,0.0,8,31,2,1,L,False,2021-12-23 14:58:49.850096+00:00
100,24,,8,15,15,0,I,False,2022-04-21 15:05:23.395339+00:00
100,24,,8,31,16,0,I,False,2022-04-21 15:05:23.395339+00:00
0,24,,8,15,15,0,L,False,2022-01-31 20:43:46.193534+00:00
1,24,,8,15,15,0,L,False,2022-01-31 20:43:46.193534+00:00
50,24,,8,15,15,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,8,15,15,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,8,15,15,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,8,15,15,0,L,False,2022-01-31 20:43:46.193534+00:00
0,24,,8,31,16,0,L,False,2022-01-31 20:43:46.193534+00:00
1,24,,8,31,16,0,L,False,2022-01-31 20:43:46.193534+00:00
50,24,,8,31,16,0,L,False,2022-01-31 20:43:46.193534+00:00
100,24,,8,31,16,0,L,False,2022-01-31 20:43:46.193534+00:00
200,24,,8,31,16,0,L,False,2022-01-31 20:43:46.193534+00:00
250,24,,8,31,16,0,L,False,2022-01-31 20:43:46.193534+00:00
800,24,0.0,8,15,15,0,L,False,2021-12-23 14:58:49.850096+00:00
800,24,0.0,8,31,16,0,L,False,2021-12-23 14:58:49.850096+00:00
800,AA,1996.0,8,31,8,0,L,False,2021-12-23 14:58:49.850096+00:00
