client_id,unit_of_measure,kzex3,kzex6,andec,kzkeh,kzwob,kz1eh,kz2eh,dimid,zaehl,nennr,exp10,addko,expon,decan,isocode,primary,temp_value,temp_unit,famunit,press_val,press_unit,operation_flag,is_deleted,record_timestamp
50,NAM,X,X,3.0,X,,,,LENGTH,1,1000000,-3.0,,,,C45,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,NAM,X,X,3.0,X,,,,LENGTH,1,1000000,-3.0,,,,C45,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,NAM,X,X,3.0,X,,,,LENGTH,1,1000000,-3.0,,,,C45,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,NAM,X,X,3.0,X,,,,LENGTH,1,1000000,-3.0,,,,C45,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,NAM,X,X,3.0,X,,,,LENGTH,1,1000000,-3.0,,,,C45,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,NAM,X,X,3.0,X,,,,LENGTH,1,1000000,-3.0,,,,C45,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,NAM,X,X,3.0,X,,,,LENGTH,1,1000000,-3.0,,,,C45,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,MTE,X,X,,,,,,MAGNFD,1,1000,,,,,C29,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,MTE,X,X,,,,,,MAGNFD,1,1000,,,,,C29,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,MTE,X,X,,,,,,MAGNFD,1,1000,,,,,C29,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MTE,X,X,,,,,,MAGNFD,1,1000,,,,,C29,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MTE,X,X,,,,,,MAGNFD,1,1000,,,,,C29,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MTE,X,X,,,,,,MAGNFD,1,1000,,,,,C29,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MTE,X,X,,,,,,MAGNFD,1,1000,,,,,C29,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MTE,X,X,,,,,,MAGNFD,1,1000,,,,,C29,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MTE,X,X,,,,,,MAGNFD,1,1000,,,,,C29,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,TES,X,X,,,,,,MAGNFD,1,1,,,,,D33,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,TES,X,X,,,,,,MAGNFD,1,1,,,,,D33,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,TES,X,X,,,,,,MAGNFD,1,1,,,,,D33,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,TES,X,X,,,,,,MAGNFD,1,1,,,,,D33,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TES,X,X,,,,,,MAGNFD,1,1,,,,,D33,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,TES,X,X,,,,,,MAGNFD,1,1,,,,,D33,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,TES,X,X,,,,,,MAGNFD,1,1,,,,,D33,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TES,X,X,,,,,,MAGNFD,1,1,,,,,D33,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TES,X,X,,,,,,MAGNFD,1,1,,,,,D33,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,GM2,X,X,,X,,,,MASSBD,1,1000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,GM2,X,X,,X,,,,MASSBD,1,1000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,GM2,X,X,,X,,,,MASSBD,1,1000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,GM2,X,X,,X,,,,MASSBD,1,1000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GM2,X,X,,X,,,,MASSBD,1,1000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,GM2,X,X,,X,,,,MASSBD,1,1000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,GM2,X,X,,X,,,,MASSBD,1,1000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GM2,X,X,,X,,,,MASSBD,1,1000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GM2,X,X,,X,,,,MASSBD,1,1000,,,,,,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
0,KGF,X,X,,,,,,MASSBD,1,1,,,,,28,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
1,KGF,X,X,,,,,,MASSBD,1,1,,,,,28,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
50,KGF,X,X,,,,,,MASSBD,1,1,,,,,28,,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
