client_id,material_number,plant_code,shipment_week,quantity_shipped
800,M-07,1200,1997-09-08,37.0
800,M-07,1200,1997-10-13,33.0
800,M-07,1200,1997-11-10,46.0
800,M-07,1200,1997-12-08,44.0
800,M-07,1200,1998-01-19,26.0
800,M-07,1200,1998-02-23,26.0
800,M-07,1200,1998-04-13,24.0
800,M-07,1200,1998-05-11,21.0
800,M-07,1200,1998-06-15,25.0
800,M-07,1200,1998-07-13,23.0
800,M-07,1200,1998-08-10,24.0
800,M-07,1200,1998-09-21,33.0
800,M-07,1200,1998-10-19,27.0
800,M-07,1200,1998-11-16,28.0
800,M-07,1200,1998-12-14,25.0
800,M-07,1200,1999-01-18,75.0
800,M-07,1200,1999-02-15,42.0
800,M-07,1200,1999-03-15,41.0
800,M-07,1200,1999-04-19,41.0
800,M-07,1200,1999-05-17,37.0
800,M-07,1200,1999-06-14,43.0
800,M-07,1200,1999-07-19,38.0
800,M-07,1200,1999-08-16,41.0
800,M-07,1200,1999-09-13,98.0
800,M-07,1200,1999-10-11,41.0
800,M-07,1200,1999-11-08,43.0
800,M-07,1200,1999-12-27,18.0
800,M-07,1200,2000-01-31,52.0
800,M-07,1200,2000-02-07,49.0
800,M-07,1200,2000-03-13,47.0
800,M-07,1200,2000-04-17,47.0
800,M-07,1200,2000-05-08,42.0
800,M-07,1200,2000-06-12,49.0
800,M-07,1200,2000-07-10,44.0
800,M-07,1200,2000-08-07,47.0
800,M-07,1200,2000-09-25,56.0
800,M-07,1200,2000-10-09,47.0
800,M-07,1200,2000-12-11,42.0
800,M-07,1200,2001-01-08,54.0
800,M-07,1200,2001-02-12,50.0
800,M-07,1200,2001-03-12,50.0
800,M-07,1200,2001-04-09,49.0
800,M-07,1200,2001-05-14,60.0
800,M-07,1200,2001-05-21,28.0
800,M-07,1200,2001-06-11,70.0
800,M-07,1200,2001-06-18,32.0
800,M-07,1200,2001-07-09,92.0
800,M-07,1200,2001-08-13,50.0
800,M-07,1200,2001-09-10,59.0
800,M-07,1200,2001-10-08,49.0
800,M-07,1200,2001-11-12,51.0
800,M-07,1200,2001-12-10,44.0
800,M-07,1200,2002-02-04,54.0
800,M-07,1200,2002-02-11,50.0
800,M-07,1200,2002-03-11,50.0
800,M-07,1200,2002-04-08,49.0
800,M-07,1200,2002-05-13,44.0
800,M-07,1200,2002-06-10,51.0
800,M-07,1200,2002-07-08,46.0
800,M-07,1200,2002-09-09,59.0
800,M-07,1200,2002-12-02,51.0
800,M-07,1200,2002-12-09,75.0
800,M-07,1200,2002-12-16,44.0
800,M-07,1200,2003-02-03,54.0
800,M-07,1200,2003-03-17,50.0
800,M-07,1200,2003-04-14,49.0
800,M-07,1200,2003-05-12,28.0
800,M-07,1200,2003-05-19,16.0
800,M-07,1200,2003-06-16,51.0
800,M-07,1200,2003-07-14,46.0
800,M-07,1200,2003-08-11,32.0
800,M-07,1200,2003-08-18,18.0
800,M-07,1200,2003-09-15,59.0
800,M-07,1200,2003-11-17,51.0
800,M-07,1200,2004-01-19,44.0
800,M-07,1200,2004-02-16,47.0
800,M-07,1200,2004-03-15,47.0
800,M-07,1200,2004-04-19,47.0
800,M-07,1200,2004-05-17,42.0
800,M-07,1200,2004-06-14,48.0
800,M-07,1200,2004-07-12,44.0
800,M-07,1200,2004-08-16,47.0
800,M-07,1200,2004-09-13,55.0
800,M-07,1200,2004-10-11,47.0
800,M-07,1200,2004-11-15,48.0
800,M-07,1200,2004-12-13,42.0
800,M-07,1200,2005-01-31,50.0
800,M-07,1200,2005-02-14,47.0
800,M-07,1200,2005-03-14,47.0
800,M-07,1200,2005-04-11,29.0
800,M-07,1200,2005-04-18,18.0
800,M-07,1200,2005-05-16,42.0
800,M-07,1200,2005-06-13,48.0
800,M-07,1200,2005-07-11,44.0
800,M-07,1200,2005-08-15,47.0
800,M-07,1200,2005-09-12,55.0
800,M-07,1200,2005-10-17,47.0
800,M-07,1200,2005-11-14,48.0
800,M-07,3200,2002-09-30,61.0
800,M-07,3200,2002-10-07,2.0
800,M-07,3200,2002-10-14,59.0
800,M-07,3200,2002-11-18,59.0
800,M-07,3200,2002-12-16,59.0
800,M-07,3200,2003-01-13,59.0
800,M-07,3200,2003-02-17,59.0
800,M-07,3200,2003-03-17,59.0
800,M-07,3200,2003-04-14,59.0
800,M-07,3200,2003-05-12,37.0
800,M-07,3200,2003-06-16,59.0
800,M-07,3200,2003-07-14,59.0
800,M-07,3200,2003-08-18,59.0
800,M-07,3200,2003-09-15,59.0
800,M-07,3200,2003-10-13,59.0
800,M-07,3200,2003-12-01,59.0
800,M-07,3200,2003-12-15,59.0
800,M-07,3200,2004-01-12,59.0
800,M-07,3200,2004-02-16,59.0
800,M-07,3200,2004-03-15,59.0
800,M-07,3200,2004-04-12,59.0
800,M-07,3200,2004-05-17,59.0
800,M-07,3200,2004-06-14,59.0
800,M-07,3200,2004-08-16,59.0
800,M-07,3200,2004-09-13,59.0
800,M-07,3200,2004-10-18,59.0
800,M-07,3200,2004-11-15,59.0
800,M-07,3200,2004-12-13,59.0
800,M-07,3200,2005-01-31,59.0
800,M-07,3200,2005-02-14,59.0
800,M-07,3200,2005-03-14,59.0
800,M-07,3200,2005-09-12,59.0
800,M-08,1200,1997-01-20,8.0
800,M-08,1200,1997-01-27,12.0
800,M-08,1200,1997-02-24,12.0
800,M-08,1200,1997-03-03,2.0
800,M-08,1200,1997-03-10,12.0
800,M-08,1200,1997-04-21,11.0
800,M-08,1200,1997-05-12,19.0
800,M-08,1200,1997-06-09,4.0
800,M-08,1200,1997-07-07,2.0
800,M-08,1200,1997-08-11,2.0
800,M-08,1200,1997-09-08,27.0
800,M-08,1200,1997-10-20,23.0
800,M-08,1200,1997-11-10,33.0
800,M-08,1200,1997-12-08,31.0
800,M-08,1200,1998-01-19,20.0
800,M-08,1200,1998-02-23,20.0
800,M-08,1200,1998-04-13,18.0
800,M-08,1200,1998-05-18,17.0
800,M-08,1200,1998-06-15,19.0
800,M-08,1200,1998-07-13,17.0
800,M-08,1200,1998-08-17,18.0
800,M-08,1200,1998-09-14,32.0
800,M-08,1200,1998-09-21,32.0
800,M-08,1200,1998-11-16,24.0
800,M-08,1200,1998-11-23,4.0
800,M-08,1200,1998-12-21,24.0
800,M-08,1200,1999-01-25,69.0
800,M-08,1200,1999-02-15,37.0
800,M-08,1200,1999-03-15,37.0
800,M-08,1200,1999-04-26,37.0
800,M-08,1200,1999-05-24,33.0
800,M-08,1200,1999-06-21,38.0
800,M-08,1200,1999-07-19,35.0
800,M-08,1200,1999-08-16,37.0
800,M-08,1200,1999-09-20,88.0
800,M-08,1200,1999-10-11,36.0
800,M-08,1200,1999-11-15,38.0
800,M-08,1200,1999-12-13,17.0
800,M-08,1200,2000-01-17,45.0
800,M-08,1200,2000-02-14,41.0
800,M-08,1200,2000-03-13,41.0
800,M-08,1200,2000-04-17,41.0
800,M-08,1200,2000-05-15,37.0
800,M-08,1200,2000-06-19,43.0
800,M-08,1200,2000-07-31,39.0
800,M-08,1200,2000-08-14,41.0
800,M-08,1200,2000-09-25,49.0
800,M-08,1200,2000-10-16,40.0
800,M-08,1200,2000-12-18,37.0
800,M-08,1200,2001-01-15,46.0
800,M-08,1200,2001-03-12,133.0
800,M-08,1200,2001-04-16,43.0
800,M-08,1200,2001-04-30,45.0
800,M-08,1200,2001-05-14,121.0
800,M-08,1200,2001-06-11,45.0
800,M-08,1200,2001-06-18,88.0
800,M-08,1200,2001-07-09,45.0
800,M-08,1200,2001-07-16,80.0
800,M-08,1200,2001-08-13,88.0
800,M-08,1200,2001-09-10,45.0
800,M-08,1200,2001-09-17,51.0
800,M-08,1200,2001-10-15,43.0
800,M-08,1200,2001-11-12,89.0
800,M-08,1200,2001-12-10,45.0
800,M-08,1200,2001-12-17,38.0
800,M-08,1200,2002-02-04,46.0
800,M-08,1200,2002-02-11,89.0
800,M-08,1200,2002-03-11,45.0
800,M-08,1200,2002-03-18,43.0
800,M-08,1200,2002-04-15,88.0
800,M-08,1200,2002-05-13,83.0
800,M-08,1200,2002-06-10,45.0
800,M-08,1200,2002-06-17,44.0
800,M-08,1200,2002-07-15,85.0
800,M-08,1200,2002-08-12,45.0
800,M-08,1200,2002-09-09,45.0
800,M-08,1200,2002-09-16,51.0
800,M-08,1200,2002-11-11,45.0
800,M-08,1200,2002-11-18,44.0
800,M-08,1200,2002-12-02,44.0
800,M-08,1200,2002-12-09,92.0
800,M-08,1200,2002-12-16,38.0
800,M-08,1200,2003-01-13,45.0
800,M-08,1200,2003-02-03,46.0
800,M-08,1200,2003-02-10,45.0
800,M-08,1200,2003-02-17,44.0
800,M-08,1200,2003-03-10,45.0
800,M-08,1200,2003-03-17,43.0
800,M-08,1200,2003-04-14,45.0
800,M-08,1200,2003-05-19,38.0
800,M-08,1200,2003-06-16,89.0
800,M-08,1200,2003-07-14,85.0
800,M-08,1200,2003-08-11,45.0
800,M-08,1200,2003-08-18,43.0
800,M-08,1200,2003-09-15,96.0
800,M-08,1200,2003-10-13,45.0
800,M-08,1200,2003-10-20,43.0
800,M-08,1200,2003-11-10,45.0
800,M-08,1200,2003-12-01,44.0
800,M-08,1200,2003-12-15,45.0
800,M-08,1200,2004-01-12,45.0
800,M-08,1200,2004-01-19,38.0
800,M-08,1200,2004-02-09,45.0
800,M-08,1200,2004-02-16,41.0
800,M-08,1200,2004-03-15,85.0
800,M-08,1200,2004-04-12,45.0
800,M-08,1200,2004-04-19,39.0
800,M-08,1200,2004-05-10,45.0
800,M-08,1200,2004-05-17,36.0
800,M-08,1200,2004-06-14,87.0
800,M-08,1200,2004-07-12,45.0
800,M-08,1200,2004-07-19,38.0
800,M-08,1200,2004-08-16,40.0
800,M-08,1200,2004-09-13,93.0
800,M-08,1200,2004-10-11,45.0
800,M-08,1200,2004-10-18,39.0
800,M-08,1200,2004-11-15,95.0
800,M-08,1200,2004-12-13,74.0
800,M-08,1200,2004-12-20,7.0
800,M-08,1200,2005-01-10,45.0
800,M-08,1200,2005-01-31,43.0
800,M-08,1200,2005-02-14,86.0
800,M-08,1200,2005-03-14,40.0
800,M-08,1200,2005-04-11,45.0
800,M-08,1200,2005-04-18,39.0
800,M-08,1200,2005-05-16,81.0
800,M-08,1200,2005-06-13,87.0
800,M-08,1200,2005-07-11,45.0
800,M-08,1200,2005-07-18,38.0
800,M-08,1200,2005-08-15,85.0
800,M-08,1200,2005-09-12,45.0
800,M-08,1200,2005-09-19,48.0
800,M-08,1200,2005-10-10,45.0
800,M-08,1200,2005-10-17,39.0
800,M-08,1200,2005-11-14,79.0
800,M-08,1200,2005-11-21,8.0
800,M-08,1200,2006-02-13,45.0
800,M-08,1200,2006-03-13,45.0
800,M-08,1200,2006-04-10,45.0
800,M-08,1200,2006-05-15,45.0
800,M-08,1200,2006-06-12,45.0
800,M-08,1200,2006-07-10,45.0
800,M-08,1200,2006-08-14,45.0
800,M-08,1200,2006-09-11,45.0
800,M-08,1200,2006-10-09,45.0
800,M-08,1200,2006-11-13,45.0
800,M-08,1200,2006-12-11,45.0
800,M-08,1200,2007-01-15,45.0
800,M-08,1200,2007-02-12,45.0
800,M-08,1200,2007-04-16,45.0
800,M-08,1200,2007-05-14,45.0
800,M-08,1200,2007-06-11,45.0
800,M-08,1200,2007-07-09,45.0
800,M-08,1200,2007-08-13,45.0
800,M-08,1200,2007-09-10,45.0
800,M-08,1200,2007-10-15,45.0
800,M-08,1200,2007-11-12,45.0
800,M-08,1200,2007-12-10,45.0
800,M-08,1200,2008-01-14,45.0
800,M-08,1200,2008-02-11,45.0
800,M-08,1200,2008-03-10,45.0
800,M-08,1200,2008-04-14,45.0
800,M-08,1200,2008-05-12,45.0
800,M-08,1200,2008-06-09,45.0
800,M-08,1200,2008-07-14,45.0
800,M-08,1200,2008-08-11,45.0
800,M-08,1200,2008-09-15,45.0
800,M-08,1200,2008-10-13,45.0
800,M-08,1200,2008-11-10,45.0
800,M-08,1200,2008-12-15,45.0
800,M-08,1200,2009-01-12,45.0
800,M-08,1200,2009-02-09,45.0
800,M-08,1200,2009-03-09,45.0
800,M-08,1200,2009-04-13,45.0
800,M-08,1200,2009-05-11,45.0
800,M-08,1200,2009-06-15,45.0
800,M-08,1200,2009-07-13,45.0
800,M-08,1200,2009-08-10,45.0
800,M-08,3200,2002-09-30,53.0
800,M-08,3200,2002-10-07,2.0
800,M-08,3200,2002-10-14,51.0
800,M-08,3200,2002-11-18,51.0
800,M-08,3200,2002-12-16,51.0
800,M-08,3200,2003-01-20,51.0
800,M-08,3200,2003-02-17,51.0
800,M-08,3200,2003-03-17,51.0
800,M-08,3200,2003-04-14,51.0
800,M-08,3200,2003-06-16,51.0
800,M-08,3200,2003-07-21,51.0
800,M-08,3200,2003-08-18,51.0
800,M-08,3200,2003-09-15,51.0
800,M-08,3200,2003-10-20,51.0
800,M-08,3200,2003-12-01,51.0
800,M-08,3200,2003-12-15,51.0
800,M-08,3200,2004-01-19,51.0
800,M-08,3200,2004-02-16,51.0
800,M-08,3200,2004-03-15,51.0
800,M-08,3200,2004-04-19,51.0
800,M-08,3200,2004-06-14,51.0
800,M-08,3200,2004-08-16,51.0
800,M-08,3200,2004-09-20,51.0
800,M-08,3200,2004-10-18,51.0
800,M-08,3200,2004-11-15,51.0
800,M-08,3200,2004-12-20,51.0
800,M-08,3200,2005-01-31,51.0
800,M-08,3200,2005-02-14,51.0
800,M-08,3200,2005-03-14,51.0
800,M-08,3200,2005-07-18,51.0
800,M-08,3200,2005-09-19,51.0
800,M-08,3200,2005-10-17,51.0
800,M-08,3200,2005-11-14,51.0
800,M-08,3200,2005-11-21,51.0
800,M-08,3500,1999-03-01,12.0
800,M-08,3500,2000-06-05,24.0
800,M-09,1200,1997-01-20,10.0
800,M-09,1200,1997-01-27,16.0
800,M-09,1200,1997-02-17,16.0
800,M-09,1200,1997-03-10,18.0
800,M-09,1200,1997-04-14,12.0
800,M-09,1200,1997-04-21,2.0
800,M-09,1200,1997-05-12,24.0
800,M-09,1200,1997-06-09,4.0
800,M-09,1200,1997-07-07,2.0
800,M-09,1200,1997-08-04,2.0
800,M-09,1200,1997-09-08,36.0
800,M-09,1200,1997-10-13,33.0
800,M-09,1200,1997-11-03,44.0
800,M-09,1200,1997-12-01,43.0
800,M-09,1200,1998-01-12,50.0
800,M-09,1200,1998-02-23,27.0
800,M-09,1200,1998-04-13,23.0
800,M-09,1200,1998-05-11,21.0
800,M-09,1200,1998-07-06,22.0
800,M-09,1200,1998-08-03,23.0
800,M-09,1200,1998-09-21,42.0
800,M-09,1200,1998-10-19,35.0
800,M-09,1200,1998-11-09,37.0
800,M-09,1200,1998-12-07,31.0
800,M-09,1200,1999-01-11,90.0
800,M-09,1200,1999-02-08,49.0
800,M-09,1200,1999-03-08,48.0
800,M-09,1200,1999-04-12,43.0
800,M-09,1200,1999-04-19,5.0
800,M-09,1200,1999-05-10,42.0
800,M-09,1200,1999-06-14,50.0
800,M-09,1200,1999-07-12,45.0
800,M-09,1200,1999-08-09,48.0
800,M-09,1200,1999-09-06,57.0
800,M-09,1200,1999-09-13,57.0
800,M-09,1200,1999-10-04,48.0
800,M-09,1200,1999-11-08,50.0
800,M-09,1200,1999-12-06,21.0
800,M-09,1200,2000-01-10,57.0
800,M-09,1200,2000-02-07,54.0
800,M-09,1200,2000-03-06,54.0
800,M-09,1200,2000-04-17,53.0
800,M-09,1200,2000-05-08,47.0
800,M-09,1200,2000-06-05,55.0
800,M-09,1200,2000-07-03,50.0
800,M-09,1200,2000-08-07,54.0
800,M-09,1200,2000-09-25,63.0
800,M-09,1200,2000-10-09,53.0
800,M-09,1200,2000-12-04,47.0
800,M-09,1200,2001-01-08,60.0
800,M-09,1200,2001-02-05,56.0
800,M-09,1200,2001-03-05,55.0
800,M-09,1200,2001-04-02,55.0
800,M-09,1200,2001-05-14,98.0
800,M-09,1200,2001-06-04,66.0
800,M-09,1200,2001-06-11,48.0
800,M-09,1200,2001-07-02,104.0
800,M-09,1200,2001-08-06,55.0
800,M-09,1200,2001-09-03,66.0
800,M-09,1200,2001-10-08,55.0
800,M-09,1200,2001-11-05,57.0
800,M-09,1200,2001-12-03,49.0
800,M-09,1200,2002-02-04,116.0
800,M-09,1200,2002-03-11,55.0
800,M-09,1200,2002-04-08,55.0
800,M-09,1200,2002-05-06,49.0
800,M-09,1200,2002-06-03,57.0
800,M-09,1200,2002-07-01,52.0
800,M-09,1200,2002-08-05,55.0
800,M-09,1200,2002-09-02,66.0
800,M-09,1200,2002-11-11,57.0
800,M-09,1200,2002-12-02,57.0
800,M-09,1200,2002-12-09,49.0
800,M-09,1200,2003-02-03,60.0
800,M-09,1200,2003-02-10,56.0
800,M-09,1200,2003-03-10,55.0
800,M-09,1200,2003-04-07,55.0
800,M-09,1200,2003-05-12,49.0
800,M-09,1200,2003-06-09,57.0
800,M-09,1200,2003-07-07,52.0
800,M-09,1200,2003-08-11,55.0
800,M-09,1200,2003-09-08,66.0
800,M-09,1200,2003-10-06,46.0
800,M-09,1200,2003-10-13,9.0
800,M-09,1200,2003-11-10,57.0
800,M-09,1200,2004-01-12,49.0
800,M-09,1200,2004-02-09,54.0
800,M-09,1200,2004-04-05,53.0
800,M-09,1200,2004-05-10,48.0
800,M-09,1200,2004-06-07,55.0
800,M-09,1200,2004-07-05,50.0
800,M-09,1200,2004-08-09,54.0
800,M-09,1200,2004-09-06,63.0
800,M-09,1200,2004-10-11,53.0
800,M-09,1200,2004-11-08,55.0
800,M-09,1200,2004-12-06,48.0
800,M-09,1200,2005-01-31,57.0
800,M-09,1200,2005-02-07,54.0
800,M-09,1200,2005-03-07,54.0
800,M-09,1200,2005-04-11,53.0
800,M-09,1200,2005-05-09,48.0
800,M-09,1200,2005-06-06,55.0
800,M-09,1200,2005-07-11,50.0
800,M-09,1200,2005-08-08,54.0
800,M-09,1200,2005-09-05,53.0
800,M-09,1200,2005-09-12,10.0
800,M-09,1200,2005-10-10,53.0
800,M-09,1200,2005-11-07,55.0
800,M-09,3200,2002-09-30,2.0
800,M-09,3200,2002-10-07,266.0
800,M-09,3200,2002-11-11,66.0
800,M-09,3200,2002-12-09,60.0
800,M-09,3200,2003-01-13,49.0
800,M-09,3200,2003-02-17,89.0
800,M-09,3200,2003-03-10,66.0
800,M-09,3200,2003-04-07,66.0
800,M-09,3200,2003-06-09,66.0
800,M-09,3200,2003-07-07,66.0
800,M-09,3200,2003-08-11,66.0
800,M-09,3200,2003-09-08,66.0
800,M-09,3200,2003-11-10,66.0
800,M-09,3200,2003-12-01,17.0
800,M-09,3200,2003-12-08,49.0
800,M-09,3200,2004-02-02,49.0
800,M-09,3200,2004-02-09,49.0
800,M-09,3200,2004-03-29,49.0
800,M-09,3200,2004-04-12,49.0
800,M-09,3200,2004-05-10,49.0
800,M-09,3200,2004-06-07,49.0
800,M-09,3200,2004-08-09,49.0
800,M-09,3200,2004-09-06,49.0
800,M-09,3200,2004-10-11,66.0
800,M-09,3200,2004-11-08,66.0
800,M-09,3200,2004-12-06,66.0
800,M-09,3200,2005-01-24,66.0
800,M-09,3200,2005-02-07,66.0
800,M-09,3200,2005-03-07,66.0
800,M-09,3200,2005-05-02,66.0
800,M-09,3200,2005-06-06,66.0
800,M-09,3200,2005-07-04,66.0
800,M-09,3200,2005-08-01,66.0
800,M-09,3200,2005-09-05,66.0
800,M-09,3200,2005-10-31,66.0
800,M-10,1200,1997-01-06,4.0
800,M-10,1200,1997-01-20,10.0
800,M-10,1200,1997-01-27,22.0
800,M-10,1200,1997-02-10,16.0
800,M-10,1200,1997-02-17,4.0
800,M-10,1200,1997-03-10,22.0
800,M-10,1200,1997-04-14,17.0
800,M-10,1200,1997-05-12,29.0
800,M-10,1200,1997-06-02,1.0
800,M-10,1200,1997-06-09,4.0
800,M-10,1200,1997-06-30,3.0
800,M-10,1200,1997-07-07,1.0
800,M-10,1200,1997-08-04,4.0
800,M-10,1200,1997-09-08,44.0
800,M-10,1200,1997-10-13,41.0
800,M-10,1200,1997-11-10,55.0
800,M-10,1200,1997-12-08,53.0
800,M-10,1200,1998-01-12,64.0
800,M-10,1200,1998-02-23,33.0
800,M-10,1200,1998-04-13,29.0
800,M-10,1200,1998-05-11,26.0
800,M-10,1200,1998-07-06,27.0
800,M-10,1200,1998-08-10,30.0
800,M-10,1200,1998-09-21,37.0
800,M-10,1200,1998-10-19,31.0
800,M-10,1200,1998-11-16,32.0
800,M-10,1200,1998-12-14,28.0
800,M-10,1200,1999-01-18,87.0
800,M-10,1200,1999-02-15,50.0
800,M-10,1200,1999-03-15,50.0
800,M-10,1200,1999-04-19,49.0
800,M-10,1200,1999-05-17,44.0
800,M-10,1200,1999-06-14,51.0
800,M-10,1200,1999-07-12,46.0
800,M-10,1200,1999-08-16,50.0
800,M-10,1200,1999-09-13,116.0
800,M-10,1200,1999-10-11,49.0
800,M-10,1200,1999-11-08,51.0
800,M-10,1200,1999-12-06,22.0
800,M-10,1200,2000-01-10,60.0
800,M-10,1200,2000-02-07,56.0
800,M-10,1200,2000-03-06,56.0
800,M-10,1200,2000-04-17,55.0
800,M-10,1200,2000-05-08,49.0
800,M-10,1200,2000-06-12,57.0
800,M-10,1200,2000-07-10,52.0
800,M-10,1200,2000-08-07,56.0
800,M-10,1200,2000-09-25,65.0
800,M-10,1200,2000-10-09,55.0
800,M-10,1200,2000-12-11,49.0
800,M-10,1200,2001-01-08,62.0
800,M-10,1200,2001-02-05,59.0
800,M-10,1200,2001-03-05,58.0
800,M-10,1200,2001-04-09,57.0
800,M-10,1200,2001-05-14,102.0
800,M-10,1200,2001-06-11,46.0
800,M-10,1200,2001-06-18,74.0
800,M-10,1200,2001-07-09,108.0
800,M-10,1200,2001-08-06,58.0
800,M-10,1200,2001-09-10,68.0
800,M-10,1200,2001-10-08,57.0
800,M-10,1200,2001-11-12,60.0
800,M-10,1200,2001-12-10,51.0
800,M-10,1200,2002-02-04,62.0
800,M-10,1200,2002-02-11,59.0
800,M-10,1200,2002-03-11,58.0
800,M-10,1200,2002-04-08,57.0
800,M-10,1200,2002-05-13,51.0
800,M-10,1200,2002-06-10,60.0
800,M-10,1200,2002-08-05,58.0
800,M-10,1200,2002-09-09,68.0
800,M-10,1200,2002-11-11,60.0
800,M-10,1200,2002-12-02,60.0
800,M-10,1200,2002-12-09,51.0
800,M-10,1200,2003-02-03,62.0
800,M-10,1200,2003-02-10,59.0
800,M-10,1200,2003-03-10,58.0
800,M-10,1200,2003-04-07,57.0
800,M-10,1200,2003-05-12,52.0
800,M-10,1200,2003-06-09,60.0
800,M-10,1200,2003-07-07,54.0
800,M-10,1200,2003-08-11,58.0
800,M-10,1200,2003-09-08,68.0
800,M-10,1200,2003-10-13,57.0
800,M-10,1200,2003-11-10,60.0
800,M-10,1200,2004-01-12,51.0
800,M-10,1200,2004-02-09,55.0
800,M-10,1200,2004-03-08,54.0
800,M-10,1200,2004-04-12,54.0
800,M-10,1200,2004-05-10,48.0
800,M-10,1200,2004-06-07,44.0
800,M-10,1200,2004-06-14,13.0
800,M-10,1200,2004-07-12,51.0
800,M-10,1200,2004-08-09,42.0
800,M-10,1200,2004-12-06,13.0
800,M-10,1200,2004-12-13,48.0
800,M-10,1200,2005-01-31,59.0
800,M-10,1200,2005-03-14,54.0
800,M-10,1200,2005-05-09,48.0
800,M-10,1200,2005-06-13,57.0
800,M-10,1200,2005-07-11,51.0
800,M-10,1200,2005-08-08,54.0
800,M-10,1200,2005-09-12,65.0
800,M-10,1200,2005-10-10,54.0
800,M-10,1200,2005-11-14,57.0
800,M-10,3000,2011-02-28,5.0
800,M-10,3200,2002-09-30,105.0
800,M-10,3200,2002-10-07,70.0
800,M-10,3200,2002-11-11,68.0
800,M-10,3200,2002-12-09,68.0
800,M-10,3200,2003-01-13,68.0
800,M-10,3200,2003-02-17,68.0
800,M-10,3200,2003-03-10,68.0
800,M-10,3200,2003-04-14,68.0
800,M-10,3200,2003-07-14,68.0
800,M-10,3200,2003-08-11,68.0
800,M-10,3200,2003-09-15,68.0
800,M-10,3200,2003-10-13,68.0
800,M-10,3200,2003-11-10,68.0
800,M-10,3200,2003-12-01,8.0
800,M-10,3200,2003-12-08,51.0
800,M-10,3200,2004-01-12,51.0
800,M-10,3200,2004-02-09,51.0
800,M-10,3200,2004-03-08,51.0
800,M-10,3200,2004-04-12,51.0
800,M-10,3200,2004-06-14,51.0
800,M-10,3200,2004-08-09,51.0
800,M-10,3200,2004-09-13,51.0
800,M-10,3200,2004-10-11,68.0
800,M-10,3200,2004-11-08,68.0
800,M-10,3200,2004-12-13,68.0
800,M-10,3200,2005-01-31,68.0
800,M-10,3200,2005-02-14,68.0
800,M-10,3200,2005-03-14,68.0
800,M-10,3200,2005-09-05,68.0
800,M-10,3200,2005-10-10,68.0
800,M-10,3500,1999-03-01,12.0
800,M-11,1200,1997-01-20,8.0
800,M-11,1200,1997-01-27,24.0
800,M-11,1200,1997-02-10,4.0
800,M-11,1200,1997-02-17,15.0
800,M-11,1200,1997-03-03,5.0
800,M-11,1200,1997-03-10,17.0
800,M-11,1200,1997-04-14,4.0
800,M-11,1200,1997-04-21,13.0
800,M-11,1200,1997-05-05,23.0
800,M-11,1200,1997-05-12,6.0
800,M-11,1200,1997-06-02,1.0
800,M-11,1200,1997-06-09,4.0
800,M-11,1200,1997-07-07,4.0
800,M-11,1200,1997-08-11,3.0
800,M-11,1200,1997-09-08,42.0
800,M-11,1200,1997-10-13,38.0
800,M-11,1200,1997-11-10,53.0
800,M-11,1200,1997-12-08,50.0
800,M-11,1200,1998-01-19,33.0
800,M-11,1200,1998-02-23,33.0
800,M-11,1200,1998-04-13,30.0
800,M-11,1200,1998-05-11,27.0
800,M-11,1200,1998-06-15,31.0
800,M-11,1200,1998-07-13,29.0
800,M-11,1200,1998-08-10,30.0
800,M-11,1200,1998-09-21,49.0
800,M-11,1200,1998-10-19,41.0
800,M-11,1200,1998-11-16,42.0
800,M-11,1200,1998-12-14,36.0
800,M-11,1200,1999-01-18,108.0
800,M-11,1200,1999-02-15,59.0
800,M-11,1200,1999-03-15,58.0
800,M-11,1200,1999-04-19,58.0
800,M-11,1200,1999-05-17,51.0
800,M-11,1200,1999-06-14,60.0
800,M-11,1200,1999-07-19,55.0
800,M-11,1200,1999-08-16,58.0
800,M-11,1200,1999-09-13,138.0
800,M-11,1200,1999-10-11,57.0
800,M-11,1200,1999-11-08,60.0
800,M-11,1200,1999-12-27,25.0
800,M-11,1200,2000-01-31,73.0
800,M-11,1200,2000-02-07,68.0
800,M-11,1200,2000-03-13,68.0
800,M-11,1200,2000-04-17,67.0
800,M-11,1200,2000-05-08,60.0
800,M-11,1200,2000-06-12,70.0
800,M-11,1200,2000-07-10,63.0
800,M-11,1200,2000-08-07,68.0
800,M-11,1200,2000-09-25,80.0
800,M-11,1200,2000-10-09,67.0
800,M-11,1200,2000-12-11,60.0
800,M-11,1200,2001-01-08,76.0
800,M-11,1200,2001-02-12,71.0
800,M-11,1200,2001-03-12,71.0
800,M-11,1200,2001-04-09,70.0
800,M-11,1200,2001-05-14,124.0
800,M-11,1200,2001-06-11,144.0
800,M-11,1200,2001-07-09,132.0
800,M-11,1200,2001-08-13,71.0
800,M-11,1200,2001-09-10,83.0
800,M-11,1200,2001-10-08,70.0
800,M-11,1200,2001-11-12,72.0
800,M-11,1200,2001-12-10,62.0
800,M-11,1200,2002-02-04,76.0
800,M-11,1200,2002-02-11,71.0
800,M-11,1200,2002-03-11,71.0
800,M-11,1200,2002-04-08,70.0
800,M-11,1200,2002-05-13,62.0
800,M-11,1200,2002-06-10,72.0
800,M-11,1200,2002-07-08,66.0
800,M-11,1200,2002-09-09,83.0
800,M-11,1200,2002-12-02,72.0
800,M-11,1200,2002-12-16,62.0
